index,code,name_x,county,city,full_address,long,lat,district,name_y,region,grades,title_I,percent_EDS,S_P_grade,growth_status,EOG,grad_rate
751,320346,Lowe's Grove Middle,Durham,Durham,"4418 S Alston Avenue, Durham, NC 27713",-78.8912966,35.9045436,Durham Public Schools,Lowe's Grove Middle,North Central,8-Jun,Y,80,D,Met,36.5,
752,320347,George Watts Elementary,Durham,Durham,"700 Watts Street, Durham, NC 27701",-78.9107013,36.0080068,,,,,,,,,,
753,320348,Mangum Elementary,Durham,Bahama,"9008 Quail Roost Road, Bahama, NC 27503",-78.8763816,36.1698747,,,,,,,,,,
754,320352,Merrick-Moore Elementary,Durham,Durham,"2325 Cheek Road, Durham, NC 27704",-78.8522192,36.0055656,Durham Public Schools,Merrick-Moore Elementary,North Central,PK-05,Y,59.6,D,Met,34.7,
755,320353,Middle College HS @ DTCC,Durham,Durham,"1637 Lawson Street, Durham, NC 27703",-78.8809299,35.9753258,,,,,,,,,,
756,320354,Morehead Montessori,Durham,Durham,"909 Cobb Street, Durham, NC 27707",-78.913759,35.988199,,,,,,,,,,
757,320355,Neal Middle,Durham,Durham,"201 Baptist Road, Durham, NC 27704",-78.78184,35.9779327,Durham Public Schools,Neal Middle,North Central,8-Jun,Y,76.2,D,Met,35.9,
758,320356,Northern High,Durham,Durham,"117 Tom Wilkinson Road, Durham, NC 27712",-78.9125579,36.0933682,,,,,,,,,,
759,320360,"Oak Grove Elementary, Durham",Durham,Durham,"3810 Wake Forest Road, Durham, NC 27703",-78.819459,35.979946,Durham Public Schools,Oak Grove Elementary,North Central,PK-05,Y,79.4,D,Not Met,43.4,
760,320362,"Parkwood Elementary, Durham",Durham,Durham,"5207 Revere Road, Durham, NC 27713",-78.905692,35.8914339,Durham Public Schools,Parkwood Elementary,North Central,PK-05,Y,72.5,D,Not Met,36.4,
761,320363,E K Powe Elementary,Durham,Durham,"913 9th Street, Durham, NC 27705",-78.922488,36.012948,,,,,,,,,,
762,320364,Pearsontown Elementary,Durham,Durham,"4915 Barbee Road, Durham, NC 27713",-78.9082959,35.9316295,,,,,,,,,,
763,320365,"Riverside High, Durham",Durham,Durham,"3218 Rose of Sharon Road, Durham, NC 27712",-78.943225,36.065495,,,,,,,,,,
764,320366,Sherwood Githens Middle,Durham,Durham,"4800 Chapel Hill Road, Durham, NC 27707",-78.9402346,35.9685636,,,,,,,,,,
765,320367,R N Harris Elementary,Durham,Durham,"1520 Cooper Street, Durham, NC 27703",-78.8839358,35.9714765,,,,,,,,,,
766,320368,Southern School of Energy and Sustainabi,Durham,Durham,"800 Clayton Road, Durham, NC 27703",-78.829234,36.0000791,,,,,,,,,,
767,320369,"Sandy Ridge Elementary, Durham",Durham,Durham,"1417 Old Oxford Highway, Durham, NC 27704",-78.8714381,36.0577281,,,,,,,,,,
768,320370,Rogers-Herr Middle,Durham,Durham,"911 Cornwallis Road, Durham, NC 27707",-78.934848,35.972583,,,,,,,,,,
769,320372,"Southwest Elementary, Durham",Durham,Durham,"2320 Cook Road, Durham, NC 27713",-78.9237549,35.9285504,,,,,,,,,,
770,320374,C C Spaulding Elementary,Durham,Durham,"1531 S Roxboro Road, Durham, NC 27707",-78.905587,35.977736,Durham Public Schools,C C Spaulding Elementary,North Central,PK-05,Y,74.6,F,Met,25.8,
771,320376,Spring Valley Elementary,Durham,Durham,"2051 Northern Durham Prky, Durham, NC 27703",-78.8151489,35.956064,,,,,,,,,,
772,320388,W G Pearson Elementary,Durham,Durham,"3501 Fayettville Street, Durham, NC 27707",-78.9077836,35.9584263,Durham Public Schools,W G Pearson Elementary,North Central,PK-05,Y,59.9,D,Met,39.8,
773,320400,Y E Smith Elementary,Durham,Durham,"2410 E Main Street, Durham, NC 27703",-78.8724657,35.9856279,Durham Public Schools,Y E Smith Elementary,North Central,PK-05,Y,70.6,D,Exceeded,32.5,
774,320701,Hillside New Tech High,Durham,Durham,"3727 Fayetteville St, Durham, NC 27707",-78.9064554,35.9545446,,,,,,,,,,
789,330304,G W Bulluck Elementary,Edgecombe,Rocky Mount,"3090 Bulluck School Road, Rocky Mount, NC 27801",-77.7196558,35.8826226,Edgecombe County Public School,G W Bulluck Elementary,North Central,PK-05,Y,60.3,D,Met,41.4,
790,330308,G W Carver Elementary,Edgecombe,Pinetops,"700 East Hamlet Street, Pinetops, NC 27864",-77.6307473,35.787811,,,,,,,,,,
791,330312,Coker-Wimberly Elementary,Edgecombe,Battleboro,"1619 NC 97 West, Battleboro, NC 27809",-77.6042147,35.9769077,Edgecombe County Public School,Coker-Wimberly Elementary,North Central,PK-05,Y,61.2,D,Met,32,
792,330326,Edgecombe Early College High,Edgecombe,Tarboro,"2009 West Wilson St, Tarboro, NC 27886",-77.572197,35.879087,,,,,,,,,,
793,330328,North Edgecombe High,Edgecombe,Tarboro,"7589 NC 33-NW, Tarboro, NC 27886",-77.5835479,35.989652,,,,,,,,,,
794,330332,"Phillips Middle, Battleboro",Edgecombe,Battleboro,"4371 Battleboro-Leggett Road, Battleboro, NC 27809",-77.685968,36.001686,Edgecombe County Public School,Phillips Middle,North Central,8-Jun,Y,64.9,F,Not Met,19.8,
795,330334,Princeville Elementary,Edgecombe,Tarboro,"710 Panola Street, Tarboro, NC 27886",-77.5328765,35.9017803,Edgecombe County Public School,Princeville Elementary,North Central,PK-05,Y,71.7,D,Met,31.9,
796,330340,South Edgecombe Middle,Edgecombe,Pinetops,"230 Pinetops-Crisp Road, Pinetops, NC 27864",-77.643968,35.778073,Edgecombe County Public School,South Edgecombe Middle,North Central,8-Jun,N,46.6,D,Met,36.4,
797,330344,W A Pattillo Middle,Edgecombe,Tarboro,"501 East Ave, Tarboro, NC 27886",-77.5238509,35.902929,Edgecombe County Public School,W A Pattillo Middle,North Central,8-Jun,Y,65.3,D,Exceeded,32.4,
798,330348,West Edgecombe Middle,Edgecombe,Rocky Mount,"6301 Nobles Mill Pond Road, Rocky Mount, NC 27801",-77.7370229,35.904015,,,,,,,,,,
799,330350,SouthWest Edgecombe High,Edgecombe,Pinetops,"5912 NC 43 North, Pinetops, NC 27864",-77.657896,35.8366548,Edgecombe County Public School,SouthWest Edgecombe High,North Central,12-Sep,N,41.8,D,Not Met,33.4,75.3
800,330354,Stocks Elementary,Edgecombe,Tarboro,"400 Hope Lodge Street, Tarboro, NC 27886",-77.5518214,35.9110179,Edgecombe County Public School,Stocks Elementary,North Central,PK-05,Y,66.2,F,Not Met,27.9,
801,330358,Tarboro High,Edgecombe,Tarboro,"1400 Howard Avenue, Tarboro, NC 27886",-77.559107,35.9020577,Edgecombe County Public School,Tarboro High,North Central,12-Sep,N,48.9,D,Met,28.7,77.6
802,330360,Martin Millennium Academy,Edgecombe,Tarboro,"400 E Johnston St, Tarboro, NC 27886",-77.53671,35.9074529,,,,,,,,,,
805,340308,Ashley Academy,Forsyth,Winston-Salem,"1647 Ashley School Circle, Winston-Salem, NC 27105",-80.2217616,36.1176872,Forsyth County Schools,Ashley Academy,Piedmont-Triad,PK-05,Y,81.5,F,Met,19.4,
806,340311,Atkins Academic & Tech High,Forsyth,Winston-Salem,"3605 Old Greensboro Road, Winston-Salem, NC 27101",-80.195844,36.1105579,,,,,,,,,,
807,340314,Bolton Elementary,Forsyth,Winston Salem,"1250 Bolton Street, Winston Salem, NC 27103",-80.2918719,36.0741102,Forsyth County Schools,Bolton Elementary,Piedmont-Triad,PK-05,Y,63.1,D,Met,36.3,
808,340320,Brunson Elementary,Forsyth,Winston Salem,"155 N Hawthorne Road, Winston Salem, NC 27104",-80.2648442,36.0947631,,,,,,,,,,
809,340326,Caleb's Creek Elementary,Forsyth,Kernersville,"1109 Salem Crossing Rd, Kernersville, NC 27284",-80.0890229,36.078296,,,,,,,,,,
810,340330,Carver High,Forsyth,Winston Salem,"3545 Carver School Road, Winston Salem, NC 27105",-80.2071071,36.1342371,Forsyth County Schools,Carver High,Piedmont-Triad,12-Sep,Y,69.2,D,Exceeded,24.3,67
811,340332,Career Center,Forsyth,Winston Salem,"910 Highland Court, Winston Salem, NC 27101",-80.2345047,36.1066571,,,,,,,,,,
812,340334,Cash Elementary,Forsyth,Kernersville,"4700 Old Hollow Road, Kernersville, NC 27284",-80.123116,36.136284,,,,,,,,,,
813,340336,Carter High School,Forsyth,Winston Salem,"851 Highland Court, Winston Salem, NC 27101",-80.234748,36.107214,,,,,,,,,,
814,340344,Childrens Center,Forsyth,Winston Salem,"2315 Coliseum Drive, Winston Salem, NC 27106",-80.2789968,36.1173005,,,,,,,,,,
815,340348,Clemmons Elementary,Forsyth,Clemmons,"6200 Bingham Avenue, Clemmons, NC 27012",-80.3764121,36.0247985,,,,,,,,,,
816,340350,Clemmons Middle School,Forsyth,Winston-Salem,"3785 Fraternity Church Road, Winston-Salem, NC 27127",-80.3368651,36.027137,,,,,,,,,,
817,340351,Cook Literacy Model School,Forsyth,Winston-Salem,"920 11th Street NW, Winston-Salem, NC 27105",-80.2568315,36.1078495,Forsyth County Schools,Cook Literacy Model School,Piedmont-Triad,PK-05,Y,87.8,D,Exceeded,28.5,
818,340354,The Downtown School,Forsyth,Winston Salem,"601 N Cherry Street, Winston Salem, NC 27101",-80.2474046,36.1016523,,,,,,,,,,
819,340362,Early College of Forsyth Co,Forsyth,Winston Salem,"2100 Silas Creek Prky, Winston Salem, NC 27103",-80.2727328,36.0694251,,,,,,,,,,
820,340364,East Forsyth High,Forsyth,Kernersville,"2500 W Mountain Street, Kernersville, NC 27284",-80.1506945,36.1168362,,,,,,,,,,
821,340366,East Forsyth Middle School,Forsyth,Kernersville,"810 Bagley Drive, Kernersville, NC 27284",-80.1289634,36.133569,Forsyth County Schools,East Forsyth Middle School,Piedmont-Triad,8-Jun,Y,51.8,D,Not Met,33.8,
822,340368,Easton Elementary School,Forsyth,Winston Salem,"734 E Clemmonsville Road, Winston Salem, NC 27107",-80.2217137,36.0582669,Forsyth County Schools,Easton Elementary School,Piedmont-Triad,PK-05,Y,70.4,F,Met,23.1,
823,340372,"Flat Rock Middle, Winston-Salem",Forsyth,Winston-Salem,"4648 Ebert Rd, Winston-Salem, NC 27284",-80.303403,36.0089929,Forsyth County Schools,Flat Rock Middle,Piedmont-Triad,8-Jun,Y,48,D,Met,42.7,
824,340376,"Forest Park Elementary, Winston-Salem",Forsyth,Winston Salem,"2019 Milford Street, Winston Salem, NC 27107",-80.2156541,36.0717656,Forsyth County Schools,Forest Park Elementary,Piedmont-Triad,PK-05,Y,71,D,Met,29.4,
825,340380,Gibson Elementary,Forsyth,Winston-Salem,"2020 Walker Road, Winston-Salem, NC 27106",-80.311353,36.186613,Forsyth County Schools,Gibson Elementary,Piedmont-Triad,PK-05,Y,63.5,D,Exceeded,43.5,
826,340382,Robert B Glenn High School,Forsyth,Kernersville,"1600 Union Cross Road, Kernersville, NC 27284",-80.113802,36.06778,,,,,,,,,,
827,340384,Griffith Elementary,Forsyth,Winston Salem,"1385 W Clemmonsville Road, Winston Salem, NC 27127",-80.2645469,36.041069,Forsyth County Schools,Griffith Elementary,Piedmont-Triad,PK-05,Y,53.8,D,Exceeded,41.1,
828,340385,Main Street Academy,Forsyth,Winston-Salem,"2700 S Main Street, Winston-Salem, NC 27127",-80.2392761,36.0625097,,,,,,,,,,
829,340390,Hall-Woodward Elementary,Forsyth,Winston Salem,"125 Nicholson Road, Winston Salem, NC 27107",-80.174661,36.0807519,Forsyth County Schools,Hall-Woodward Elementary,Piedmont-Triad,PK-05,Y,64.3,D,Met,34,
830,340392,Hanes Magnet School,Forsyth,Winston Salem,"2355 Pleasant St, Winston Salem, NC 27107",-80.2058997,36.0644008,,,,,,,,,,
831,340398,Homebound/ Hospital Education,Forsyth,Winston-Salem,"2020 E. 12th Street, Winston-Salem, NC 27101",-80.2204109,36.1091249,,,,,,,,,,
832,340400,Ibraham Elementary,Forsyth,Winston Salem,"5036 Old Walkertown, Winston Salem, NC 27105",-80.2008123,36.1593968,Forsyth County Schools,Ibraham Elementary,Piedmont-Triad,PK-05,Y,69.2,F,Not Met,23.2,
833,340403,"Jefferson Elementary, Winston-Salem",Forsyth,Winston-Salem,"4000 Jefferson School Lane, Winston-Salem, NC 27106",-80.3478545,36.1254101,,,,,,,,,,
834,340406,Thomas Jefferson Middle,Forsyth,Winston-Salem,"3500 Sally Kirk Road, Winston-Salem, NC 27106",-80.3200475,36.1164725,,,,,,,,,,
835,340416,Kernersville Elementary,Forsyth,Kernersville,"512 W Mountain Street, Kernersville, NC 27284",-80.0796937,36.1265113,,,,,,,,,,
836,340420,Kernersville Middle,Forsyth,Kernersville,"110 Brown Road, Kernersville, NC 27284",-80.0734613,36.1361871,,,,,,,,,,
837,340424,Kimberley Park Elementary,Forsyth,Winston Salem,"1700 Old Cherry Street, Winston Salem, NC 27105",-80.2538252,36.1161093,Forsyth County Schools,Kimberley Park Elementary,Piedmont-Triad,PK-05,Y,79.3,F,Met,16.1,
838,340426,Kimmel Farm Elementary,Forsyth,Winston-Salem,"4672 Ebert Rd, Winston-Salem, NC 27284",-80.3030907,36.0090156,,,,,,,,,,
839,340427,Kingswood School,Forsyth,Winston-Salem,"1001 Reynolda Road, Winston-Salem, NC 27104",-80.2639577,36.1104211,,,,,,,,,,
840,340428,Konnoak Elementary,Forsyth,Winston Salem,"3200 Renon Road, Winston Salem, NC 27127",-80.2473786,36.0513064,Forsyth County Schools,Konnoak Elementary,Piedmont-Triad,PK-05,Y,58.7,D,Exceeded,41.6,
841,340430,Diggs-Latham Elementary,Forsyth,Winston Salem,"986 Hutton Street, Winston Salem, NC 27101",-80.256586,36.07895,Forsyth County Schools,Diggs-Latham Elementary,Piedmont-Triad,PK-05,Y,66.7,D,Not Met,35.4,
842,340432,Lewisville Elementary,Forsyth,Lewisville,"150 Lucy Lane, Lewisville, NC 27023",-80.419325,36.094646,,,,,,,,,,
843,340436,Lowrance Middle,Forsyth,Winston Salem,"3605 Old Greensboro Road, Winston Salem, NC 27101",-80.195844,36.1105579,,,,,,,,,,
844,340440,Meadowlark Elementary,Forsyth,Winston-Salem,"401 Meadowlark Drive, Winston-Salem, NC 27106",-80.3645828,36.099981,,,,,,,,,,
845,340442,Meadowlark Middle,Forsyth,Winston-Salem,"301 Meadowlark Drive, Winston-Salem, NC 27106",-80.36268,36.100459,,,,,,,,,,
846,340446,Middle College of Forsyth Cnty,Forsyth,Winston-Salem,"2100 Silas Creek Parkway, Winston-Salem, NC 27103",-80.2727328,36.0694251,,,,,,,,,,
847,340447,Middle Fork Elementary,Forsyth,Walkertown,"3125 Williston Road, Walkertown, NC 27051",-80.1683575,36.1412787,,,,,,,,,,
848,340448,"Mineral Springs Elementary, Winston-Salem",Forsyth,Winston Salem,"4527 Ogburn Avenue, Winston Salem, NC 27105",-80.235583,36.156198,,,,,,,,,,
849,340452,Mineral Springs Middle,Forsyth,Winston Salem,"4559 Ogburn Avenue, Winston Salem, NC 27105",-80.235449,36.157342,Forsyth County Schools,Mineral Springs Middle,Piedmont-Triad,8-Jun,Y,67.9,D,Met,35.3,
850,340453,Moore Magnet Elementary,Forsyth,Winston Salem,"451 Knollwood Street, Winston Salem, NC 27103",-80.2850058,36.0877009,Forsyth County Schools,Moore Magnet Elementary,Piedmont-Triad,PK-05,Y,47.2,D,Not Met,49,
851,340454,Mount Tabor High School,Forsyth,Winston Salem,"342 Petree Road, Winston Salem, NC 27106",-80.314093,36.126799,,,,,,,,,,
852,340457,Frank Morgan Elementary,Forsyth,Clemmons,"3210 Village Point Drive, Clemmons, NC 27012",-80.3948442,36.0320759,,,,,,,,,,
853,340460,North Forsyth High,Forsyth,Winston Salem,"5705 Shattalon Drive, Winston Salem, NC 27105",-80.2813366,36.174504,Forsyth County Schools,North Forsyth High,Piedmont-Triad,12-Sep,Y,44.7,D,Not Met,27.3,78.5
854,340462,North Hills Elementary,Forsyth,Winston-Salem,"340 Alspaugh Drive, Winston-Salem, NC 27105",-80.2525004,36.149384,Forsyth County Schools,North Hills Elementary,Piedmont-Triad,PK-05,Y,79.7,D,Exceeded,32.9,
855,340464,Northwest Middle,Forsyth,Winston Salem,"5501 Murray Road, Winston Salem, NC 27106",-80.3067049,36.19201,Forsyth County Schools,Northwest Middle,Piedmont-Triad,8-Jun,Y,45.9,D,Exceeded,41.9,
856,340472,Old Richmond Elementary,Forsyth,Tobaccoville,"6315 Tobaccoville Road, Tobaccoville, NC 27050",-80.3896089,36.2061629,,,,,,,,,,
857,340476,Old Town Elementary,Forsyth,Winston Salem,"3930 Reynolda Road, Winston Salem, NC 27106",-80.332389,36.164581,Forsyth County Schools,Old Town Elementary,Piedmont-Triad,PK-05,Y,61,F,Not Met,31.3,
858,340480,Paisley IB Magnet School,Forsyth,Winston Salem,"1400 Grant Avenue, Winston Salem, NC 27105",-80.2590518,36.1140137,,,,,,,,,,
859,340486,Parkland High,Forsyth,Winston Salem,"1600 Brewer Road, Winston Salem, NC 27127",-80.2573,36.057116,Forsyth County Schools,Parkland High,Piedmont-Triad,12-Sep,Y,46.3,D,Met,29.5,73.7
860,340488,J F Kennedy High,Forsyth,Winston Salem,"890 E 11th Street, Winston Salem, NC 27101",-80.2350247,36.1073103,,,,,,,,,,
861,340490,Petree Elementary,Forsyth,Winston-Salem,"3815 Old Greensboro Road, Winston-Salem, NC 27101",-80.1912812,36.1133308,Forsyth County Schools,Petree Elementary,Piedmont-Triad,PK-05,Y,80,F,Met,17.2,
862,340492,Philo-Hill Magnet Academy,Forsyth,Winston Salem,"410 Haverhill Street, Winston Salem, NC 27127",-80.2481969,36.0543243,Forsyth County Schools,Philo-Hill Magnet Academy,Piedmont-Triad,8-Jun,Y,72.4,F,Not Met,15.2,
863,340494,"Piney Grove Elementary, Kernersville",Forsyth,Kernersville,"1500 Piney Grove Road, Kernersville, NC 27284",-80.053543,36.15985,,,,,,,,,,
864,340495,Ronald W Reagan High School,Forsyth,Pfafftown,"3750 Transou Road, Pfafftown, NC 27040",-80.364424,36.169053,,,,,,,,,,
865,340496,R J Reynolds High,Forsyth,Winston Salem,"301 N Hawthorne Road, Winston Salem, NC 27104",-80.265448,36.1018521,,,,,,,,,,
866,340504,Rural Hall Elementary,Forsyth,Rural Hall,"275 College Street, Rural Hall, NC 27045",-80.290511,36.241433,,,,,,,,,,
867,340508,Sedge Garden Elementary,Forsyth,Kernersville,"475 Sedge Garden Road, Kernersville, NC 27284",-80.1363161,36.0965173,,,,,,,,,,
868,340512,Sherwood Forest Elementary,Forsyth,Winston Salem,"1055 Yorkshire Road, Winston Salem, NC 27106",-80.309292,36.106381,,,,,,,,,,
869,340514,Smith Farm Elementary,Forsyth,Winston-Salem,"4250 Johnny Knoll Lane, Winston-Salem, NC 27107",-80.1408877,36.0800672,Forsyth County Schools,Smith Farm Elementary,Piedmont-Triad,PK-05,Y,40.6,D,Met,36,
870,340516,"Southeast Middle, Kernersville",Forsyth,Kernersville,"1200 Old Salem Road, Kernersville, NC 27284",-80.089661,36.0807,,,,,,,,,,
871,340520,South Fork Elementary,Forsyth,Winston Salem,"4332 Country Club Road, Winston Salem, NC 27104",-80.3254094,36.0833847,,,,,,,,,,
872,340528,"Southwest Elementary, Clemmons",Forsyth,Clemmons,"1631 Southwest School Drive, Clemmons, NC 27012",-80.382833,36.066608,,,,,,,,,,
873,340530,Speas Elementary,Forsyth,Winston Salem,"2000 W Polo Road, Winston Salem, NC 27106",-80.2962505,36.1304261,Forsyth County Schools,Speas Elementary,Piedmont-Triad,PK-05,Y,50.3,D,Met,45.6,
874,340531,The Special Children's School,Forsyth,Winston-Salem,"4505 Shattalon Dr, Winston-Salem, NC 27106",-80.3337135,36.1541195,,,,,,,,,,
875,340532,Union Cross Traditional Acad,Forsyth,Kernersville,"4300 High Point Road, Kernersville, NC 27284",-80.117226,36.047465,,,,,,,,,,
876,340536,Vienna Elementary,Forsyth,Pfafftown,"1975 Chickasha Road, Pfafftown, NC 27040",-80.3888565,36.1411239,,,,,,,,,,
877,340540,Walkertown Elementary,Forsyth,Walkertown,"2971 Main Street, Walkertown, NC 27051",-80.150109,36.170862,,,,,,,,,,
878,340542,Walkertown High,Forsyth,Walkertown,"5240 Sullivantown Road, Walkertown, NC 27051",-80.1475757,36.1764287,,,,,,,,,,
879,340544,Walkertown Middle,Forsyth,Walkertown,"5240 Sullivantown Road, Walkertown, NC 27051",-80.1475757,36.1764287,,,,,,,,,,
880,340548,Ward Elementary,Forsyth,Winston-Salem,"3775 Fraternity Church Road, Winston-Salem, NC 27127",-80.3365552,36.0277227,Forsyth County Schools,Ward Elementary,Piedmont-Triad,PK-05,Y,67.2,D,Met,44,
881,340556,West Forsyth High,Forsyth,Clemmons,"1735 Lewisville-Clemmons, Clemmons, NC 27012",-80.384752,36.063327,,,,,,,,,,
882,340560,Whitaker Elementary,Forsyth,Winston Salem,"2600 Buena Vista Road, Winston Salem, NC 27104",-80.2869087,36.1063742,,,,,,,,,,
883,340564,Wiley Magnet Middle,Forsyth,Winston Salem,"1400 Northwest Boulevard, Winston Salem, NC 27104",-80.264306,36.0996928,,,,,,,,,,
884,340568,Winston-Salem Preparatory Acad,Forsyth,Winston-Salem,"1215 North Cameron Avenue, Winston-Salem, NC 27101",-80.221514,36.11106,Forsyth County Schools,Winston-Salem Preparatory Acad,Piedmont-Triad,12-Jun,Y,70.9,F,Not Met,15.9,>95
891,350304,Bunn Elementary,Franklin,Bunn,"686 Bunn Elem School Road, Bunn, NC 27508",-78.2637315,35.9413066,,,,,,,,,,
892,350308,Bunn High,Franklin,Bunn,"29 Bunn Elem School Road, Bunn, NC 27508",-78.2499969,35.9539381,,,,,,,,,,
893,350310,Bunn Middle,Franklin,Bunn,"4742 NC 39 Hwy S, Bunn, NC 27508",-78.2638106,35.9748707,,,,,,,,,,
894,350312,Cedar Creek Middle,Franklin,Youngsville,"2228 Cedar Creek Road, Youngsville, NC 27596",-78.4500675,36.0406805,,,,,,,,,,
895,350316,Edward Best Elementary,Franklin,Louisburg,"4011 NC 56 Hwy East, Louisburg, NC 27549",-78.168215,36.094371,,,,,,,,,,
896,350317,Franklin County Early College,Franklin,Louisburg,"8150 NC Highway 56, Louisburg, NC 27549",-78.328567,36.0868429,,,,,,,,,,
897,350318,Franklinton Elementary,Franklin,Franklinton,"431 S Hillsborough St., Franklinton, NC 27525",-78.461682,36.0971603,,,,,,,,,,
898,350321,Franklinton High,Franklin,Franklinton,"910 Cedar Creek Road, Franklinton, NC 27525",-78.4355741,36.0708066,,,,,,,,,,
899,350324,Franklinton Middle,Franklin,Franklinton,"3 N Main St, Franklinton, NC 27525",-78.4572191,36.1041922,,,,,,,,,,
900,350330,Laurel Mill Elementary,Franklin,Louisburg,"730 Laurel Mill Road, Louisburg, NC 27549",-78.173445,36.191222,,,,,,,,,,
